id,time,款,項,目,節,編號,名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
201,112,02001,C,新聞發布,新聞發布,31020010500,"<#H1>本年度預算數6,684千元，全數為業務費。<#H1>本年度預算數6,684千元，係辦理新聞聯繫與發布所需經費，較上年度減列辦理新聞活動等經費15千元。",6684000,6699000,5025341,-15000,
201,112,02001,C,卸任禮遇,卸任禮遇,31020010600,"<#H1>本年度預算數8,811千元，包括人事費3,311千元，業務費5,500千元。<#H1>本年度預算數8,811千元，係第13任卸任總統禮遇經費，較上年度增列禮遇金128千元。",8811000,8683000,8388375,128000,
201,112,02001,C,公報編印及印信勳章鑄造,公報編印及印信勳章鑄造,31020010800,"<#H1>本年度預算數3,897千元，全數為業務費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>印信鑄造及公報編印經費1,525千元，較上年度增列各機關印信製(換)發等經費441千元。<#H2>勳章製作及敬老事宜經費2,372千元，較上年度減列勳章製作及致贈敬老狀等經費849千元。",3897000,4305000,4179366,-408000,
201,112,02001,C,一般建築及設備,一般建築及設備,31020019000,,9795000,10020000,7998319,-225000,
201,112,02001,C,交通及運輸設備,交通及運輸設備,31020019011,"<#H1>本年度預算數9,795千元，全數為設備及投資。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>汰購公務車7輛及相關設施等經費9,795千元。<#H2>上年度汰購公務車9輛及相關設施等預算業已編竣，所列10,020千元如數減列。",9795000,10020000,7998319,-225000,
201,112,02001,C,第一預備金,第一預備金,31020019800,仍照上年度預算數編列。,3372000,3372000,0,0,
201,113,1,,,,0002000000,總統府主管,,,,,
201,113,,1,,,0002010000,總統府,1137281,1038589,954333,98692,
201,113,,,,,3102010000,國務支出,1137281,1038589,954333,98692,
201,113,,,1,,3102010100,一般行政,1006887,955461,876132,51426,"1.本年度預算數1,006,887千元，包括人事費657,474千元，業務費283,590千元，設備及投資64,909千元，獎補助費914千元。
2.本年度預算數之內容與上年度之比較如下： 
  (1)人員維持費657,474千元，與上年度同。
  (2)基本行政工作維持費238,887千元，較上年度增列辦公房舍整修等經費47,009千元。其中中央空調主機與送風機系統汰換計畫總經費90,893千元，分4年辦理，112年度已編列13,223千元，本年度續編第2年經費20,317千元，較上年度增列7,094千元。
  (3)資訊行政工作維持費105,033千元，較上年度增列資訊服務及設備費等4,417千元。其中資訊資安基礎環境創新升級計畫總經費131,611千元，分4年辦理，112年度已編列30,462千元，本年度續編第2年經費32,179千元，較上年度增列1,717千元。
  (4)警衛行政工作維持費5,493千元，與上年度同。"
201,113,,,2,,3102010200,國務機要,30000,30000,29973,,"1.本年度預算數30,000千元，全數為業務費。
2.本年度預算數30,000千元，係國家元首訪視、犒賞、獎助、慰問、接待、贈禮及其他相關經費，與上年度同。"
201,113,,,3,,3102010300,國家慶典,56068,15568,15597,40500,"1.本年度預算數56,068千元，包括人事費500千元，業務費55,568千元。
2.本年度預算數之內容與上年度之比較如下：
  (1)慶典布置經費8,080千元，較上年度增列會場布置及元旦升旗舞台搭建等經費1,000千元。
  (2)慶典接待經費8,425千元，較上年度減列活動攝影費63千元。
  (3)新增第16任總統、副總統就職經費39,563千元。"
201,113,,,4,,3102010400,研究發展,5042,5001,4552,41,
201,113,,,,1,3102010401,國家發展研究及諮詢,5042,5001,4552,41,"1.本年度預算數5,042千元，全數為業務費。
2.本年度預算數之內容與上年度之比較如下：
  (1)國政規劃與諮詢經費4,075千元，較上年度增列文件審查譯稿等經費41千元。
  (2)國政建言經費967千元，與上年度同。"
201,113,,,5,,3102010500,新聞發布,8184,6684,6525,1500,"1.本年度預算數8,184千元，全數為業務費。
2.本年度預算數8,184千元，係辦理新聞聯繫與發布所需經費，較上年度增列辦理新聞活動等經費1,500千元。"
201,113,,,6,,3102010600,卸任禮遇,11811,8811,8406,3000,"1.本年度預算數11,811千元，包括人事費3,311千元，業務費8,500千元。
2.本年度預算數11,811千元，係卸任總統禮遇經費，較上年度減列第13任卸任總統禮遇經費7,346千元，增列第15任卸任總統禮遇經費10,346千元，計淨增3,000千元。"
201,113,,,7,,3102010800,公報編印及印信勳章鑄造,5627,3897,3399,1730,"1.本年度預算數5,627千元，全數為業務費。
2.本年度預算數之內容與上年度之比較如下：
  (1)印信鑄造及公報編印經費3,475千元，較上年度增列製(換)發機關印信經費1,950千元。
  (2)勳章製作及敬老事宜經費2,152千元，較上年度減列致贈敬老狀等經費220千元。"
201,113,,,8,,3102019000,一般建築及設備,10290,9795,9749,495,
201,113,,,,1,3102019011,交通及運輸設備,10290,9795,9749,495,"1.本年度預算數10,290千元，全數為設備及投資。
2.本年度預算數之內容與上年度之比較如下：
  (1)汰換副首長專用車2輛及公務車7輛經費10,290千元。
  (2)上年度汰換公務車7輛及相關設施等預算業已編竣，所列9,795千元如數減列。"
201,113,,,9,,3102019800,第一預備金,3372,3372,,,仍照上年度預算數編列。
201,105,,,"合    計","合    計",,,1127381000,938318000,876030373,189063000,
201,105,02001,C,總統府主管,總統府主管,00020000000,,1127381000,938318000,876030373,189063000,
201,105,02001,C,總統府,總統府,00020010000,,1127381000,938318000,876030373,189063000,
201,105,02001,C,國務支出,國務支出,32020010000,,1127381000,938318000,876030373,189063000,
201,105,02001,C,一般行政,一般行政,32020010100,"<#H1>本年度預算數983,596千元，包括人事費688,710千元，業務費238,867千元，設備及投資52,925千元，獎補助費3,094千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>人員維持費688,710千元，較上年度核實減列人事費12,976千元，增列撥補勞工退休準備金專戶差額經費52,884千元，計淨增39,908千元。<#H2>基本行政工作維持費248,602千元，較上年度增列第十四任總統副總統辦公區域、寓所及總統府房屋建築養護等經費102,376千元。其中電力匯流排更新工程計畫總經費66,000千元，分2年辦理，本年度編列第1年經費36,000千元。<#H2>資訊行政工作維持費41,297千元，較上年度增列資訊軟硬體設備等經費11,124千元。<#H2>警衛行政工作維持費4,987千元，較上年度減列購置服裝等經費190千元。",983596000,830378000,779038791,153218000,
201,105,02001,C,國務機要,國務機要,32020010200,"<#H1>本年度預算數30,000千元，全數為業務費。<#H1>本年度預算數30,000千元，係國家元首國內外訪視、犒賞、獎助、慰問、接待、贈禮及其他相關經費等，與上年度同。",30000000,30000000,29975579,0,
201,105,02001,C,國家慶典,國家慶典,32020010300,"<#H1>本年度預算數56,612千元，包括人事費500千元，業務費56,112千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>慶典佈置經費3,115千元，較上年度增列慶典裝飾等經費180千元。<#H2>慶典接待經費12,186千元，較上年度增列致贈賓客紀念品等經費1,202千元。<#H2>新增第十四任總統副總統就職經費41,311千元。",56612000,13919000,13347173,42693000,
201,105,02001,C,研究發展,研究發展,32020010400,,8605000,8577000,8333662,28000,
201,105,02001,C,國家發展研究及諮詢,國家發展研究及諮詢,32020010401,"<#H1>本年度預算數8,605千元，全數為業務費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>國政規劃與諮詢經費6,102千元，較上年度增列辦理提名新任司法院大法官幕僚作業等經費68千元。<#H2>國政建言經費1,793千元，較上年度減列辦理民眾陳情業務等經費40千元。<#H2>兩岸關係與區域發展經費710千元，與上年度同。",8605000,8577000,8333662,28000,
201,105,02001,C,新聞發布,新聞發布,32020010500,"<#H1>本年度預算數11,417千元，全數為業務費。<#H1>本年度預算數11,417千元，係辦理新聞聯繫與發布所需經費，較上年度減列辦理相關新聞活動等經費56千元。",11417000,11473000,11581750,-56000,
201,105,02001,C,卸任禮遇,卸任禮遇,32020010600,"<#H1>本年度預算數27,321千元，包括人事費8,075千元，業務費19,246千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>第九任卸任總統禮遇經費8,590千元，與上年度同。<#H2>新增第十三任卸任總統禮遇經費10,211千元。<#H2>第十一任卸任副總統禮遇經費1,944千元，較上年度減列禮遇金及處理事務等經費3,131千元。<#H2>第十二任卸任副總統禮遇經費991千元，較上年度減列禮遇金及處理事務等經費4,084千元。<#H2>新增第十三任卸任副總統禮遇經費5,585千元。",27321000,18740000,19551183,8581000,
201,105,02001,C,公報編印及印信勳章鑄造,公報編印及印信勳章鑄造,32020010800,"<#H1>本年度預算數7,757千元，全數為業務費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>公報編印經費565千元，較上年度減列公報印刷等經費63千元。<#H2>印信鑄造頒發經費1,339千元，較上年度減列各機關印信製(換)發經費15,198千元。<#H2>製作勳章及敬老事宜經費5,853千元，較上年度減列勳章製作等經費140千元。",7757000,23158000,14202235,-15401000,
201,105,02001,C,第一預備金,第一預備金,32020019800,仍照上年度預算數編列。,2073000,2073000,0,0,
201,106,,,"合    計","合    計",,,967634000,1114839000,920505225,-147205000,
201,106,02001,C,總統府主管,總統府主管,00020000000,,967634000,1114839000,920505225,-147205000,
201,106,02001,C,總統府,總統府,00020010000,,967634000,1114839000,920505225,-147205000,
201,106,02001,C,國務支出,國務支出,32020010000,,967634000,1114839000,920505225,-147205000,
201,106,02001,C,一般行政,一般行政,32020010100,"<#H1>本年度預算數851,819千元，包括人事費634,510千元，業務費195,050千元，設備及投資19,335千元，獎補助費2,924千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>人員維持費634,510千元，較上年度減列員額10人及撥補勞工退休準備金專戶差額等經費52,884千元。<#H2>基本行政工作維持費170,390千元，較上年度減列府區電子圍籬暨風雷防闖警報器系統設備等經費22,942千元。其中電力匯流排更新工程計畫總經費66,000千元，分2年辦理，105年度已編列36,000千元，本年度續編最後1年經費30,000千元。<#H2>資訊行政工作維持費42,161千元，較上年度增列資訊設備、系統維護及委託專案研究等經費1,728千元。<#H2>警衛行政工作維持費4,758千元，較上年度減列購置服裝等經費229千元。<#H2>上年度辦理第十四任總統副總統辦公區域、寓所修繕及設備購置等預算業已編竣，所列49,944千元如數減列。",851819000,976090000,815541553,-124271000,
201,106,02001,C,國務機要,國務機要,32020010200,"<#H1>本年度預算數30,000千元，全數為業務費。<#H1>本年度預算數30,000千元，係國家元首國內外訪視、犒賞、獎助、慰問、接待、贈禮及其他相關經費，與上年度同。",30000000,30000000,29996118,0,
201,106,02001,C,國家慶典,國家慶典,32020010300,"<#H1>本年度預算數17,075千元，全數為業務費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>慶典佈置經費3,857千元，較上年度增列佈置會場等經費742千元。<#H2>慶典接待經費13,218千元，較上年度增列元旦升旗典禮等經費1,032千元。<#H2>上年度辦理第十四任總統副總統就職預算業已編竣，所列36,311千元如數減列。",17075000,51612000,13917328,-34537000,
201,106,02001,C,研究發展,研究發展,32020010400,,12626000,8569000,7676401,4057000,
201,106,02001,C,國家發展研究及諮詢,國家發展研究及諮詢,32020010401,"<#H1>本年度預算數12,626千元，全數為業務費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>國政規劃與諮詢經費8,078千元，較上年度增列專案議題會議幕僚作業等經費2,000千元。<#H2>國政建言經費1,793千元，與上年度同。<#H2>兩岸關係與區域發展經費2,755千元，較上年度增列出國考察及參與研討會等經費2,057千元。",12626000,8569000,7676401,4057000,
