id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,細目編號,細目名稱,原預算數,追加減數,截至本月止分配預算數_1,本月實現數,截至本月止累計實現數_2,應收收入數_3,分配數預算餘額_4
201,10602,106,02,,1,,,0702010000-2,總統府,,,2428000,0,993000,706772,1003840,0,10840
201,10602,106,02,,,1,,0702010100-7,財產孳息,,,2338000,0,993000,703372,1000440,0,7440
201,10602,106,02,,,,1,0702010105-0,權利金,,,1370000,0,703000,703372,703372,0,372
201,10602,106,02,,,,2,0702010106-3,租金收入,,,968000,0,290000,0,297068,0,7068
201,10602,106,02,,,2,,0702010600-0,廢舊物資售價,,,90000,0,0,3400,3400,0,3400
201,10602,106,02,7,,,,1100000000-2,其他收入,,,306000,0,42000,32555,47942,0,5942
201,10602,106,02,,1,,,1102010000-6,總統府,,,306000,0,42000,32555,47942,0,5942
201,10602,106,02,,,1,,1102010900-7,雜項收入,,,306000,0,42000,32555,47942,0,5942
201,10602,106,02,,,,1,1102010901-0,收回以前年度歲出,,,0,0,0,11439,11439,0,11439
201,10602,106,02,,,,2,1102010909-1,其他雜項收入,,,306000,0,42000,21116,36503,0,-5497
201,10602,106,02,,,,,合計,,,,2857000,0,1078000,744943,1081417,0,3417
201,10603,106,3,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"1,776","1,776",0,"1,776"
201,10603,106,3,,01,,,0402010000-6,總統府,,,0,0,0,"1,776","1,776",0,"1,776"
201,10603,106,3,,,01,,0402010300-0,賠償收入,,,0,0,0,"1,776","1,776",0,"1,776"
201,10603,106,3,,,,01,0402010301-2,一般賠償收入,,,0,0,0,"1,776","1,776",0,"1,776"
201,10603,106,3,03,,,,0500000000-8,規費收入,,,"123,000",0,"51,000","15,759","45,394",0,"-5,606"
201,10603,106,3,,01,,,0502010000-1,總統府,,,"123,000",0,"51,000","15,759","45,394",0,"-5,606"
201,10603,106,3,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"51,000","15,759","45,394",0,"-5,606"
201,10603,106,3,,,,01,0502010305-9,資料使用費,,,"123,000",0,"51,000","15,759","45,394",0,"-5,606"
201,10603,106,3,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"993,000","74,100","1,077,940",0,"84,940"
201,10603,106,3,,01,,,0702010000-2,總統府,,,"2,428,000",0,"993,000","74,100","1,077,940",0,"84,940"
201,10603,106,3,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"993,000","74,100","1,074,540",0,"81,540"
201,10603,106,3,,,,01,0702010105-0,權利金,,,"1,370,000",0,"703,000",0,"703,372",0,372
201,10603,106,3,,,,02,0702010106-3,租金收入,,,"968,000",0,"290,000","74,100","371,168",0,"81,168"
201,10603,106,3,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,0,"3,400",0,"3,400"
201,10603,106,3,07,,,,1100000000-2,其他收入,,,"306,000",0,"65,000","51,015","98,957",0,"33,957"
201,10603,106,3,,01,,,1102010000-6,總統府,,,"306,000",0,"65,000","51,015","98,957",0,"33,957"
201,10603,106,3,,,01,,1102010900-7,雜項收入,,,"306,000",0,"65,000","51,015","98,957",0,"33,957"
201,10603,106,3,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,"26,831","38,270",0,"38,270"
201,10603,106,3,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"65,000","24,184","60,687",0,"-4,313"
201,10603,106,3,,,,,合計,,,,"2,857,000",0,"1,109,000","142,650","1,224,067",0,"115,067"
201,10604,106,4,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,0,"1,776",0,"1,776"
201,10604,106,4,,01,,,0402010000-6,總統府,,,0,0,0,0,"1,776",0,"1,776"
201,10604,106,4,,,01,,0402010300-0,賠償收入,,,0,0,0,0,"1,776",0,"1,776"
201,10604,106,4,,,,01,0402010301-2,一般賠償收入,,,0,0,0,0,"1,776",0,"1,776"
201,10604,106,4,03,,,,0500000000-8,規費收入,,,"123,000",0,"57,000","3,982","49,376",0,"-7,624"
201,10604,106,4,,01,,,0502010000-1,總統府,,,"123,000",0,"57,000","3,982","49,376",0,"-7,624"
201,10604,106,4,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"57,000","3,982","49,376",0,"-7,624"
201,10604,106,4,,,,01,0502010305-9,資料使用費,,,"123,000",0,"57,000","3,982","49,376",0,"-7,624"
201,10604,106,4,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"1,093,000","117,220","1,195,160",0,"102,160"
201,10604,106,4,,01,,,0702010000-2,總統府,,,"2,428,000",0,"1,093,000","117,220","1,195,160",0,"102,160"
201,10604,106,4,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"1,093,000","111,205","1,185,745",0,"92,745"
201,10604,106,4,,,,01,0702010105-0,權利金,,,"1,370,000",0,"703,000",0,"703,372",0,372
201,10604,106,4,,,,02,0702010106-3,租金收入,,,"968,000",0,"390,000","111,205","482,373",0,"92,373"
201,10604,106,4,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,"6,015","9,415",0,"9,415"
201,10604,106,4,07,,,,1100000000-2,其他收入,,,"306,000",0,"90,000","65,779","164,736",0,"74,736"
201,10604,106,4,,01,,,1102010000-6,總統府,,,"306,000",0,"90,000","65,779","164,736",0,"74,736"
201,10604,106,4,,,01,,1102010900-7,雜項收入,,,"306,000",0,"90,000","65,779","164,736",0,"74,736"
201,10604,106,4,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,"40,926","79,196",0,"79,196"
201,10604,106,4,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"90,000","24,853","85,540",0,"-4,460"
201,10604,106,4,,,,,合計,,,,"2,857,000",0,"1,240,000","186,981","1,411,048",0,"171,048"
201,10605,106,5,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"26,400","28,176",0,"28,176"
201,10605,106,5,,01,,,0402010000-6,總統府,,,0,0,0,"26,400","28,176",0,"28,176"
201,10605,106,5,,,01,,0402010300-0,賠償收入,,,0,0,0,"26,400","28,176",0,"28,176"
201,10605,106,5,,,,01,0402010301-2,一般賠償收入,,,0,0,0,"26,400","28,176",0,"28,176"
201,10605,106,5,03,,,,0500000000-8,規費收入,,,"123,000",0,"63,000","1,872","51,248",0,"-11,752"
201,10605,106,5,,01,,,0502010000-1,總統府,,,"123,000",0,"63,000","1,872","51,248",0,"-11,752"
201,10605,106,5,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"63,000","1,872","51,248",0,"-11,752"
201,10605,106,5,,,,01,0502010305-9,資料使用費,,,"123,000",0,"63,000","1,872","51,248",0,"-11,752"
201,10605,106,5,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"1,093,000","72,300","1,267,460",0,"174,460"
201,10605,106,5,,01,,,0702010000-2,總統府,,,"2,428,000",0,"1,093,000","72,300","1,267,460",0,"174,460"
201,10605,106,5,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"1,093,000","72,300","1,258,045",0,"165,045"
201,10605,106,5,,,,01,0702010105-0,權利金,,,"1,370,000",0,"703,000",0,"703,372",0,372
201,10605,106,5,,,,02,0702010106-3,租金收入,,,"968,000",0,"390,000","72,300","554,673",0,"164,673"
201,10605,106,5,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,0,"9,415",0,"9,415"
201,10605,106,5,07,,,,1100000000-2,其他收入,,,"306,000",0,"114,000","22,711","187,447",0,"73,447"
201,10605,106,5,,01,,,1102010000-6,總統府,,,"306,000",0,"114,000","22,711","187,447",0,"73,447"
201,10605,106,5,,,01,,1102010900-7,雜項收入,,,"306,000",0,"114,000","22,711","187,447",0,"73,447"
201,10605,106,5,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,0,"79,196",0,"79,196"
201,10605,106,5,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"114,000","22,711","108,251",0,"-5,749"
201,10605,106,5,,,,,合計,,,,"2,857,000",0,"1,270,000","123,283","1,534,331",0,"264,331"
201,10606,106,6,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,0,"28,176",0,"28,176"
201,10606,106,6,,01,,,0402010000-6,總統府,,,0,0,0,0,"28,176",0,"28,176"
201,10606,106,6,,,01,,0402010300-0,賠償收入,,,0,0,0,0,"28,176",0,"28,176"
201,10606,106,6,,,,01,0402010301-2,一般賠償收入,,,0,0,0,0,"28,176",0,"28,176"
201,10606,106,6,03,,,,0500000000-8,規費收入,,,"123,000",0,"70,000","7,850","59,098",0,"-10,902"
201,10606,106,6,,01,,,0502010000-1,總統府,,,"123,000",0,"70,000","7,850","59,098",0,"-10,902"
201,10606,106,6,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"70,000","7,850","59,098",0,"-10,902"
201,10606,106,6,,,,01,0502010305-9,資料使用費,,,"123,000",0,"70,000","7,850","59,098",0,"-10,902"
201,10606,106,6,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"1,093,000","69,600","1,337,060",0,"244,060"
201,10606,106,6,,01,,,0702010000-2,總統府,,,"2,428,000",0,"1,093,000","69,600","1,337,060",0,"244,060"
201,10606,106,6,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"1,093,000","69,600","1,327,645",0,"234,645"
201,10606,106,6,,,,01,0702010105-0,權利金,,,"1,370,000",0,"703,000",0,"703,372",0,372
201,10606,106,6,,,,02,0702010106-3,租金收入,,,"968,000",0,"390,000","69,600","624,273",0,"234,273"
201,10606,106,6,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,0,"9,415",0,"9,415"
201,10606,106,6,07,,,,1100000000-2,其他收入,,,"306,000",0,"137,000","31,459","218,906",0,"81,906"
201,10606,106,6,,01,,,1102010000-6,總統府,,,"306,000",0,"137,000","31,459","218,906",0,"81,906"
201,10606,106,6,,,01,,1102010900-7,雜項收入,,,"306,000",0,"137,000","31,459","218,906",0,"81,906"
201,10606,106,6,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,0,"79,196",0,"79,196"
201,10606,106,6,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"137,000","31,459","139,710",0,"2,710"
201,10606,106,6,,,,,合計,,,,"2,857,000",0,"1,300,000","108,909","1,643,240",0,"343,240"
201,10607,106,7,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"622,412","650,588",0,"650,588"
201,10607,106,7,,01,,,0402010000-6,總統府,,,0,0,0,"622,412","650,588",0,"650,588"
201,10607,106,7,,,01,,0402010300-0,賠償收入,,,0,0,0,"622,412","650,588",0,"650,588"
201,10607,106,7,,,,01,0402010301-2,一般賠償收入,,,0,0,0,"622,412","650,588",0,"650,588"
201,10607,106,7,03,,,,0500000000-8,規費收入,,,"123,000",0,"78,000",0,"59,098",0,"-18,902"
201,10607,106,7,,01,,,0502010000-1,總統府,,,"123,000",0,"78,000",0,"59,098",0,"-18,902"
201,10607,106,7,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"78,000",0,"59,098",0,"-18,902"
201,10607,106,7,,,,01,0502010305-9,資料使用費,,,"123,000",0,"78,000",0,"59,098",0,"-18,902"
201,10607,106,7,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"1,918,000","5,458,865","6,795,925",0,"4,877,925"
201,10607,106,7,,01,,,0702010000-2,總統府,,,"2,428,000",0,"1,918,000","5,458,865","6,795,925",0,"4,877,925"
201,10607,106,7,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"1,918,000","1,632,065","2,959,710",0,"1,041,710"
201,10607,106,7,,,,01,0702010105-0,權利金,,,"1,370,000",0,"1,370,000","1,370,000","2,073,372",0,"703,372"
201,10607,106,7,,,,02,0702010106-3,租金收入,,,"968,000",0,"548,000","262,065","886,338",0,"338,338"
201,10607,106,7,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,"3,826,800","3,836,215",0,"3,836,215"
201,10607,106,7,07,,,,1100000000-2,其他收入,,,"306,000",0,"162,000","31,443","250,349",0,"88,349"
201,10607,106,7,,01,,,1102010000-6,總統府,,,"306,000",0,"162,000","31,443","250,349",0,"88,349"
201,10607,106,7,,,01,,1102010900-7,雜項收入,,,"306,000",0,"162,000","31,443","250,349",0,"88,349"
201,10607,106,7,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,0,"79,196",0,"79,196"
201,10607,106,7,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"162,000","31,443","171,153",0,"9,153"
201,10607,106,7,,,,,合計,,,,"2,857,000",0,"2,158,000","6,112,720","7,755,960",0,"5,597,960"
201,10608,106,8,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,0,"650,588",0,"650,588"
201,10608,106,8,,01,,,0402010000-6,總統府,,,0,0,0,0,"650,588",0,"650,588"
201,10608,106,8,,,01,,0402010300-0,賠償收入,,,0,0,0,0,"650,588",0,"650,588"
201,10608,106,8,,,,01,0402010301-2,一般賠償收入,,,0,0,0,0,"650,588",0,"650,588"
201,10608,106,8,03,,,,0500000000-8,規費收入,,,"123,000",0,"86,000","9,752","68,850",0,"-17,150"
201,10608,106,8,,01,,,0502010000-1,總統府,,,"123,000",0,"86,000","9,752","68,850",0,"-17,150"
201,10608,106,8,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"86,000","9,752","68,850",0,"-17,150"
201,10608,106,8,,,,01,0502010305-9,資料使用費,,,"123,000",0,"86,000","9,752","68,850",0,"-17,150"
201,10608,106,8,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"1,998,000","69,900","6,865,825",0,"4,867,825"
201,10608,106,8,,01,,,0702010000-2,總統府,,,"2,428,000",0,"1,998,000","69,900","6,865,825",0,"4,867,825"
201,10608,106,8,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"1,998,000","69,900","3,029,610",0,"1,031,610"
201,10608,106,8,,,,01,0702010105-0,權利金,,,"1,370,000",0,"1,370,000",0,"2,073,372",0,"703,372"
201,10608,106,8,,,,02,0702010106-3,租金收入,,,"968,000",0,"628,000","69,900","956,238",0,"328,238"
201,10608,106,8,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,0,"3,836,215",0,"3,836,215"
201,10608,106,8,07,,,,1100000000-2,其他收入,,,"306,000",0,"187,000","25,575","275,924",0,"88,924"
201,10608,106,8,,01,,,1102010000-6,總統府,,,"306,000",0,"187,000","25,575","275,924",0,"88,924"
201,10608,106,8,,,01,,1102010900-7,雜項收入,,,"306,000",0,"187,000","25,575","275,924",0,"88,924"
201,10608,106,8,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,0,"79,196",0,"79,196"
201,10608,106,8,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"187,000","25,575","196,728",0,"9,728"
201,10608,106,8,,,,,合計,,,,"2,857,000",0,"2,271,000","105,227","7,861,187",0,"5,590,187"
201,10609,106,9,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,0,"650,588",0,"650,588"
201,10609,106,9,,01,,,0402010000-6,總統府,,,0,0,0,0,"650,588",0,"650,588"
201,10609,106,9,,,01,,0402010300-0,賠償收入,,,0,0,0,0,"650,588",0,"650,588"
201,10609,106,9,,,,01,0402010301-2,一般賠償收入,,,0,0,0,0,"650,588",0,"650,588"
201,10609,106,9,03,,,,0500000000-8,規費收入,,,"123,000",0,"95,000","7,779","76,629",0,"-18,371"
201,10609,106,9,,01,,,0502010000-1,總統府,,,"123,000",0,"95,000","7,779","76,629",0,"-18,371"
201,10609,106,9,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"95,000","7,779","76,629",0,"-18,371"
201,10609,106,9,,,,01,0502010305-9,資料使用費,,,"123,000",0,"95,000","7,779","76,629",0,"-18,371"
201,10609,106,9,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"2,078,000","79,150","6,944,975",0,"4,866,975"
201,10609,106,9,,01,,,0702010000-2,總統府,,,"2,428,000",0,"2,078,000","79,150","6,944,975",0,"4,866,975"
201,10609,106,9,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"2,078,000","70,800","3,100,410",0,"1,022,410"
201,10609,106,9,,,,01,0702010105-0,權利金,,,"1,370,000",0,"1,370,000",0,"2,073,372",0,"703,372"
201,10609,106,9,,,,02,0702010106-3,租金收入,,,"968,000",0,"708,000","70,800","1,027,038",0,"319,038"
201,10609,106,9,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,"8,350","3,844,565",0,"3,844,565"
201,10609,106,9,07,,,,1100000000-2,其他收入,,,"306,000",0,"211,000","22,466","298,390",0,"87,390"
201,10609,106,9,,01,,,1102010000-6,總統府,,,"306,000",0,"211,000","22,466","298,390",0,"87,390"
201,10609,106,9,,,01,,1102010900-7,雜項收入,,,"306,000",0,"211,000","22,466","298,390",0,"87,390"
201,10609,106,9,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,0,"79,196",0,"79,196"
201,10609,106,9,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"211,000","22,466","219,194",0,"8,194"
201,10609,106,9,,,,,合計,,,,"2,857,000",0,"2,384,000","109,395","7,970,582",0,"5,586,582"
201,10610,106,10,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"19,896","670,484",0,"670,484"
201,10610,106,10,,01,,,0402010000-6,總統府,,,0,0,0,"19,896","670,484",0,"670,484"
201,10610,106,10,,,01,,0402010300-0,賠償收入,,,0,0,0,"19,896","670,484",0,"670,484"
201,10610,106,10,,,,01,0402010301-2,一般賠償收入,,,0,0,0,"19,896","670,484",0,"670,484"
201,10610,106,10,03,,,,0500000000-8,規費收入,,,"123,000",0,"101,000","8,712","85,341",0,"-15,659"
201,10610,106,10,,01,,,0502010000-1,總統府,,,"123,000",0,"101,000","8,712","85,341",0,"-15,659"
201,10610,106,10,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"101,000","8,712","85,341",0,"-15,659"
201,10610,106,10,,,,01,0502010305-9,資料使用費,,,"123,000",0,"101,000","8,712","85,341",0,"-15,659"
201,10610,106,10,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"2,248,000","103,255","7,048,230",0,"4,800,230"
201,10610,106,10,,01,,,0702010000-2,總統府,,,"2,428,000",0,"2,248,000","103,255","7,048,230",0,"4,800,230"
201,10610,106,10,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"2,158,000","98,755","3,199,165",0,"1,041,165"
201,10610,106,10,,,,01,0702010105-0,權利金,,,"1,370,000",0,"1,370,000",0,"2,073,372",0,"703,372"
201,10610,106,10,,,,02,0702010106-3,租金收入,,,"968,000",0,"788,000","98,755","1,125,793",0,"337,793"
201,10610,106,10,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,"90,000","4,500","3,849,065",0,"3,759,065"
201,10610,106,10,07,,,,1100000000-2,其他收入,,,"306,000",0,"252,000","49,431","347,821",0,"95,821"
201,10610,106,10,,01,,,1102010000-6,總統府,,,"306,000",0,"252,000","49,431","347,821",0,"95,821"
201,10610,106,10,,,01,,1102010900-7,雜項收入,,,"306,000",0,"252,000","49,431","347,821",0,"95,821"
201,10610,106,10,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,0,"79,196",0,"79,196"
201,10610,106,10,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"252,000","49,431","268,625",0,"16,625"
201,10610,106,10,,,,,合計,,,,"2,857,000",0,"2,601,000","181,294","8,151,876",0,"5,550,876"
201,10611,106,11,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"2,000","672,484","1,949,053","2,621,537"
201,10611,106,11,,01,,,0402010000-6,總統府,,,0,0,0,"2,000","672,484","1,949,053","2,621,537"
201,10611,106,11,,,01,,0402010300-0,賠償收入,,,0,0,0,"2,000","672,484","1,949,053","2,621,537"
201,10611,106,11,,,,01,0402010301-2,一般賠償收入,,,0,0,0,"2,000","672,484","1,949,053","2,621,537"
201,10611,106,11,03,,,,0500000000-8,規費收入,,,"123,000",0,"107,000","1,968","87,309",0,"-19,691"
201,10611,106,11,,01,,,0502010000-1,總統府,,,"123,000",0,"107,000","1,968","87,309",0,"-19,691"
201,10611,106,11,,,01,,0502010300-5,使用規費收入,,,"123,000",0,"107,000","1,968","87,309",0,"-19,691"
201,10611,106,11,,,,01,0502010305-9,資料使用費,,,"123,000",0,"107,000","1,968","87,309",0,"-19,691"
201,10611,106,11,04,,,,0700000000-9,財產收入,,,"2,428,000",0,"2,328,000","91,060","7,139,290",0,"4,811,290"
201,10611,106,11,,01,,,0702010000-2,總統府,,,"2,428,000",0,"2,328,000","91,060","7,139,290",0,"4,811,290"
201,10611,106,11,,,01,,0702010100-7,財產孳息,,,"2,338,000",0,"2,238,000","72,000","3,271,165",0,"1,033,165"
201,10611,106,11,,,,01,0702010105-0,權利金,,,"1,370,000",0,"1,370,000",0,"2,073,372",0,"703,372"
201,10611,106,11,,,,02,0702010106-3,租金收入,,,"968,000",0,"868,000","72,000","1,197,793",0,"329,793"
201,10611,106,11,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,"90,000","19,060","3,868,125",0,"3,778,125"
201,10611,106,11,07,,,,1100000000-2,其他收入,,,"306,000",0,"282,000","39,398","387,219",0,"105,219"
201,10611,106,11,,01,,,1102010000-6,總統府,,,"306,000",0,"282,000","39,398","387,219",0,"105,219"
201,10611,106,11,,,01,,1102010900-7,雜項收入,,,"306,000",0,"282,000","39,398","387,219",0,"105,219"
201,10611,106,11,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,0,"79,196",0,"79,196"
201,10611,106,11,,,,02,1102010909-1,其他雜項收入,,,"306,000",0,"282,000","39,398","308,023",0,"26,023"
201,10611,106,11,,,,,合計,,,,"2,857,000",0,"2,717,000","134,426","8,286,302","1,949,053","7,518,355"
201,10701,107,1,03,,,,0500000000-8,規費收入,,,"5,000",0,0,0,0,0,0
201,10701,107,1,,01,,,0502010000-1,總統府,,,"5,000",0,0,0,0,0,0
201,10701,107,1,,,01,,0502010300-5,使用規費收入,,,"5,000",0,0,0,0,0,0
201,10701,107,1,,,,01,0502010305-9,資料使用費,,,"5,000",0,0,0,0,0,0
201,10701,107,1,04,,,,0700000000-9,財產收入,,,"2,601,000",0,"199,000","308,609","308,609",0,"109,609"
201,10701,107,1,,01,,,0702010000-2,總統府,,,"2,601,000",0,"199,000","308,609","308,609",0,"109,609"
201,10701,107,1,,,01,,0702010100-7,財產孳息,,,"2,511,000",0,"199,000","304,289","304,289",0,"105,289"
201,10701,107,1,,,,01,0702010105-0,權利金,,,"1,370,000",0,0,0,0,0,0
201,10701,107,1,,,,02,0702010106-3,租金收入,,,"1,141,000",0,"199,000","304,289","304,289",0,"105,289"
201,10701,107,1,,,02,,0702010600-0,廢舊物資售價,,,"90,000",0,0,"4,320","4,320",0,"4,320"
201,10701,107,1,07,,,,1100000000-2,其他收入,,,"380,000",0,"35,000","36,359","36,359",0,"1,359"
201,10701,107,1,,01,,,1102010000-6,總統府,,,"380,000",0,"35,000","36,359","36,359",0,"1,359"
201,10701,107,1,,,01,,1102010900-7,雜項收入,,,"380,000",0,"35,000","36,359","36,359",0,"1,359"
201,10701,107,1,,,,01,1102010901-0,收回以前年度歲出,,,0,0,0,"1,831","1,831",0,"1,831"
201,10701,107,1,,,,02,1102010909-1,其他雜項收入,,,"380,000",0,"35,000","34,528","34,528",0,-472
201,10701,107,1,,,,,合計,,,,"2,986,000",0,"234,000","344,968","344,968",0,"110,968"
201,10702,107,2,02,,,,0400000000-2,罰款及賠償收入,,,0,0,0,"5,100","5,100",0,"5,100"
201,10702,107,2,,01,,,0402010000-6,總統府,,,0,0,0,"5,100","5,100",0,"5,100"
201,10702,107,2,,,01,,0402010300-0,賠償收入,,,0,0,0,"5,100","5,100",0,"5,100"
201,10702,107,2,,,,01,0402010301-2,一般賠償收入,,,0,0,0,"5,100","5,100",0,"5,100"
201,10702,107,2,03,,,,0500000000-8,規費收入,,,"5,000",0,0,126,126,0,126
201,10702,107,2,,01,,,0502010000-1,總統府,,,"5,000",0,0,126,126,0,126
201,10702,107,2,,,01,,0502010300-5,使用規費收入,,,"5,000",0,0,126,126,0,126
201,10702,107,2,,,,01,0502010305-9,資料使用費,,,"5,000",0,0,126,126,0,126
201,10702,107,2,04,,,,0700000000-9,財產收入,,,"2,601,000",0,"380,000","71,700","380,309",0,309
201,10702,107,2,,01,,,0702010000-2,總統府,,,"2,601,000",0,"380,000","71,700","380,309",0,309
201,10702,107,2,,,01,,0702010100-7,財產孳息,,,"2,511,000",0,"380,000","71,700","375,989",0,"-4,011"
201,10702,107,2,,,,01,0702010105-0,權利金,,,"1,370,000",0,0,0,0,0,0
201,10702,107,2,,,,02,0702010106-3,租金收入,,,"1,141,000",0,"380,000","71,700","375,989",0,"-4,011"
